,MSTR_IBIT_return,MSTR_IBIT_cum_return,AMAT_LRCX_return,AMAT_LRCX_cum_return,NVDA_AMD_return,NVDA_AMD_cum_return,LCID_RIVN_return,LCID_RIVN_cum_return,ENPH_SEDG_return,ENPH_SEDG_cum_return,NTES_BILI_return,NTES_BILI_cum_return,SLB_HAL_return,SLB_HAL_cum_return,LOW_HD_return,LOW_HD_cum_return,MAR_HLT_return,MAR_HLT_cum_return,BKNG_EXPE_return,BKNG_EXPE_cum_return,S_CRWD_return,S_CRWD_cum_return,active_pairs,MSTR_IBIT_weight,AMAT_LRCX_weight,NVDA_AMD_weight,LCID_RIVN_weight,ENPH_SEDG_weight,NTES_BILI_weight,SLB_HAL_weight,LOW_HD_weight,MAR_HLT_weight,BKNG_EXPE_weight,S_CRWD_weight,equal_weighted_return,equal_weighted_cum_return,inv_vol_weighted_return,inv_vol_weighted_cum_return
2023-01-06,,,0.0,1.5201385499645792,0.0031755316151187312,1.5156326111394958,0.008764194223495511,1.2610798932059861,0.003311891758215288,2.6724945937471953,0.003232293537733599,1.4885917528877144,0.0011230606724417027,1.2195937010593096,0.00516651761095634,1.5715531076205722,0.0009240121043089943,1.8525363484069766,0.0,1.421701499969639,0.0,2.0906880076222443,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0025697501522270166,1.7717288893483996,0.0023122164505259457,1.6841244198608325
2023-01-09,,,0.0,1.5201385499645792,0.0,1.5156326111394958,0.0,1.2610798932059861,-0.017737626950918697,2.6250908816149603,0.0,1.4885917528877144,0.0,1.2195937010593096,0.0,1.5715531076205722,0.0,1.8525363484069766,0.0,1.421701499969639,0.0,2.0906880076222443,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0017737626950918698,1.7685862627386568,-0.0010100655863477046,1.6824233437412033
2023-01-10,,,0.0,1.5201385499645792,0.0,1.5156326111394958,-0.05103048201154648,1.196726378400615,0.0,2.6250908816149603,0.0,1.4885917528877144,0.0032762121892931702,1.2235893488087053,0.0,1.5715531076205722,0.0,1.8525363484069766,0.0,1.421701499969639,0.0,2.0906880076222443,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.004775426982225332,1.7601405081791817,-0.002299308633845003,1.678554933221157
2023-01-11,,,0.0,1.5201385499645792,0.0,1.5156326111394958,-0.05307916201437981,1.1332051450746068,0.0,2.6250908816149603,-0.016458157648479767,1.4640922751444616,0.0,1.2235893488087053,0.0,1.5715531076205722,0.0,1.8525363484069766,0.0,1.421701499969639,0.006225252223384118,2.103703067790097,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.006331206743947546,1.7489966947235025,-0.003676550252761484,1.6723836416571487
2023-01-12,,,0.0,1.5201385499645792,0.0,1.5156326111394958,-0.013945716419298374,1.1174017874765063,0.0,2.6250908816149603,-0.010804304366647697,1.4482737765829432,0.0,1.2235893488087053,0.0,1.5715531076205722,0.0036024452354834727,1.8592100091488553,-0.013199206313724093,1.4029361685550086,0.0,2.103703067790097,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.003434678186418669,1.7429894539280173,-0.0025399545113765094,1.6681358632817693
2023-01-13,,,-0.0030863167417261514,1.5154469209080803,0.0,1.5156326111394958,-0.0559383606215702,1.0548961633294585,0.0025956177317434,2.631904614054718,0.002022149354934877,1.4512024024660295,0.0013803460477437189,1.2252783255303947,0.0,1.5715531076205722,0.0009110692864439788,1.86090387828524,6.722672965697165e-05,1.4030304833655378,0.007336377037606138,2.119136626670574,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.004471189117516727,1.7351962184496679,-0.0022369928044664615,1.6644042553587357
2023-01-17,,,0.00014336654768334423,1.5156641853013282,-0.021106688059794956,1.4836426264029219,0.02379021311701644,1.0799923678713892,0.0,2.631904614054718,0.0,1.4512024024660295,0.0,1.2252783255303947,0.0,1.5715531076205722,0.0,1.86090387828524,0.0,1.4030304833655378,0.0,2.119136626670574,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.00028268916049048297,1.7356867396119477,-0.0006296967289561339,1.6633561854434755
2023-01-18,,,0.0,1.5156641853013282,0.002604140301126729,1.4875062399588073,0.02402285747816574,1.1059368706022703,0.0,2.631904614054718,-0.010631549056263302,1.4357738729336447,0.0,1.2252783255303947,0.0,1.5715531076205722,0.0,1.86090387828524,0.0,1.4030304833655378,0.006900967536255197,2.133760719736117,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.002289641625928436,1.7396608402205351,0.0010595658876906013,1.6651186209166506
2023-01-19,,,0.0,1.5156641853013282,0.0,1.4875062399588073,0.022007200430796833,1.1302754449774226,0.0,2.631904614054718,0.0,1.4357738729336447,-0.009430743816499096,1.2137230395384087,0.0,1.5715531076205722,0.0,1.86090387828524,0.0,1.4030304833655378,0.0,2.133760719736117,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0012576456614297737,1.7418487171285977,0.0001813614453979106,1.665420609236499
2023-01-20,,,0.0,1.5156641853013282,0.0031357300759623976,1.492170658013628,0.03495581308353541,1.1697851421649632,0.0,2.631904614054718,0.0021526584385463485,1.4388646036770596,0.008170237990496517,1.2236394456259863,0.0028314117850916855,1.5760028216103865,0.0,1.86090387828524,-0.009870988293714767,1.3891811858885115,0.006169260679607764,2.1469244458440766,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.004754412375952535,1.750130184226351,0.00295101196102365,1.670335285374491
2023-01-23,,,0.0,1.5156641853013282,0.011786472954888993,1.5097580871183844,0.0,1.1697851421649632,-0.012681381431785788,2.5985284277518135,0.0,1.4388646036770596,-0.01200809528908351,1.208945866563428,0.0,1.5760028216103865,0.0,1.86090387828524,-0.003407116513776648,1.3844480837294428,0.0,2.1469244458440766,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0016310120279756954,1.7472757008453546,-0.0012477742625053557,1.6682510839956464
2023-01-24,,,0.0,1.5156641853013282,0.01615202593650556,1.5341437388993695,0.0,1.1697851421649632,0.0,2.5985284277518135,0.0,1.4388646036770596,0.007308924021660664,1.2177819600484407,0.0,1.5760028216103865,0.0,1.86090387828524,0.0,1.3844480837294428,0.0,2.1469244458440766,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0023460949958166227,1.75137497562342,0.0021744520813471763,1.6718786160374504
2023-01-25,,,0.0,1.5156641853013282,-7.814053490589625e-05,1.5340238600869895,0.0,1.1697851421649632,-0.01048708089595133,2.571277449919551,0.0,1.4388646036770596,0.0,1.2177819600484407,0.0,1.5760028216103865,0.0,1.86090387828524,0.0,1.3844480837294428,0.0,2.1469244458440766,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0010565221430857226,1.7495246091808276,-0.0006041311455862101,1.6708685820938625
2023-01-26,,,0.0,1.5156641853013282,0.0,1.5340238600869895,0.0,1.1697851421649632,0.0,2.571277449919551,0.0,1.4388646036770596,0.0,1.2177819600484407,0.0,1.5760028216103865,0.0,1.86090387828524,0.009141404711331387,1.3971038839646408,0.02018623937507625,2.190262776628088,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0029327644086407636,1.7546555526866743,0.002349471032146103,1.6747942394260151
2023-01-27,,,0.0,1.5156641853013282,-0.014881509877937566,1.5111952688601131,0.0,1.1697851421649632,0.0059984327805225265,2.586701084862967,0.0,1.4388646036770596,0.0010841469978072678,1.2191022147044113,0.0,1.5760028216103865,0.0,1.86090387828524,-0.008325186584867673,1.385472733452192,0.02787009157348005,2.2513056007826977,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0011745974889004608,1.7567165666927451,0.0001590508024868415,1.6750606167937963
2023-01-30,,,0.0,1.5156641853013282,0.009990561438334208,1.5262929580389801,-0.003930614422728143,1.1651871678136765,0.0,2.586701084862967,0.0,1.4388646036770596,0.0,1.2191022147044113,0.0,1.5760028216103865,-0.0021839911204187233,1.8568396807391125,0.004332578435537606,1.3914754027401723,0.0,2.2513056007826977,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0008208534330724948,1.75815857351745,0.0008577413286796557,1.676497385512864
2023-01-31,,,-0.01164757223761688,1.4980103772150621,-0.01133482005408114,1.508992702009797,0.0,1.1651871678136765,0.010298512076693286,2.6133402572242237,0.0,1.4388646036770596,0.0,1.2191022147044113,0.0,1.5760028216103865,0.0,1.8568396807391125,0.0,1.3914754027401723,0.0,2.2513056007826977,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0012683880215004731,1.7559285462429022,-0.002074209367492026,1.6730199789312572
2023-02-01,,,0.005482139965388041,1.5062226797725586,-0.03343156300591989,1.4585447174170834,-0.0020239109957114233,1.1628289326926766,0.0,2.6133402572242237,0.0,1.4388646036770596,0.0,1.2191022147044113,0.0,1.5760028216103865,0.0,1.8568396807391125,0.0,1.3914754027401723,0.0,2.2513056007826977,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.002997333403624327,1.7506654429568709,-0.0022982537749980775,1.6691749544490313
2023-02-02,,,-0.014429800045809535,1.4844881876789773,-0.007446126990120587,1.4476842082304262,0.0,1.1628289326926766,0.0,2.6133402572242237,0.0,1.4388646036770596,-0.007330703334036612,1.2101653380345463,0.0017668069072414826,1.5787873142814397,0.005801278968741363,1.8676117257273088,-0.014049723529348634,1.371925558033784,0.0,2.2513056007826977,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0035688268023332526,1.7444176212021276,-0.0038732946663275853,1.6627097480007962
2023-02-03,,,0.01641331940758426,1.5088535664601381,0.005284299912986861,1.4553342057660108,0.0429577242638303,1.2127814173492928,0.0032254062190023958,2.6217693411422442,0.0,1.4388646036770596,0.004669794951221466,1.2158165620202432,0.0006358338054419509,1.5797911606274628,0.0063018984546897435,1.87938122517563,0.013108257489726775,1.3899091115052278,0.0,2.2513056007826977,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.009259653450448374,1.7605703238473147,0.007986846329991405,1.6759895552494575
2023-02-06,,,-0.002376038539755713,1.5052684722353808,0.0,1.4553342057660108,0.0,1.2127814173492928,0.006160376877603356,2.637920428369826,0.0,1.4388646036770596,0.0,1.2158165620202432,0.0,1.5797911606274628,-0.004891206813600403,1.8701887829216983,-0.0021860989435235614,1.3868706326649725,0.004632774300164382,2.26173539151182,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.00013398068808880616,1.7608062062707326,-0.0005392450729847214,1.6750857861394153
2023-02-07,,,0.0,1.5052684722353808,-0.013730536436195519,1.435351686426899,0.0,1.2127814173492928,0.0,2.637920428369826,0.0,1.4388646036770596,-0.0019902577838938323,1.2133967736438953,0.0,1.5797911606274628,0.0014718185211086195,1.8729413614103723,0.0,1.3868706326649725,0.0,2.26173539151182,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.001424897569898073,1.758297237786356,-0.0012293083827192113,1.6730265891407403
2023-02-08,,,0.0,1.5052684722353808,0.0,1.435351686426899,0.0,1.2127814173492928,0.040967409697615025,2.7459891953085607,0.0,1.4388646036770596,0.0,1.2133967736438953,-0.0030934670070713365,1.5749041287939989,0.0,1.8729413614103723,0.0,1.3868706326649725,0.0,2.26173539151182,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.003787394269054369,1.7649566026680419,0.0018019308978136114,1.6760412674445768
2023-02-09,,,0.0,1.5052684722353808,0.0,1.435351686426899,0.0,1.2127814173492928,0.03743411138844137,2.848782860717198,0.0,1.4388646036770596,0.0,1.2133967736438953,0.0,1.5749041287939989,0.0,1.8729413614103723,0.009669937289173612,1.4002815847110393,0.0,2.26173539151182,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.004710404867761499,1.7732702628406374,0.003153301424671965,1.681326330761019
2023-02-10,,,0.0019240314671719327,1.5081646561425037,0.0028014104814192047,1.439372695685778,0.018533973908317777,1.2352590764949372,0.01820388541368766,2.9006417774821713,0.0,1.4388646036770596,-0.008705388345977392,1.2028336835115692,0.0005858147240277965,1.5758267308215788,0.009006234823053376,1.8898095111210431,-0.012065443967368496,1.3833865657121702,0.003498267909813947,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.003378278641414581,1.7792608638950473,0.0018773780273732756,1.6844828158712337
2023-02-13,,,0.0,1.5081646561425037,0.002423268066649765,1.442860681575241,0.0,1.2352590764949372,0.0,2.9006417774821713,0.0,1.4388646036770596,-0.006745145530526948,1.1947203952672638,0.0,1.5758267308215788,-0.0017936825784844804,1.8864197927242912,-0.005200212593539449,1.3761926614714206,0.0,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0011315772635901113,1.777247492755468,-0.0012500879928716573,1.6823770641289144
2023-02-14,,,0.0,1.5081646561425037,0.0,1.442860681575241,0.0,1.2352590764949372,-0.01773486300717997,2.849199292925622,0.0,1.4388646036770596,0.0,1.1947203952672638,0.0,1.5758267308215788,0.0,1.8864197927242912,0.0,1.3761926614714206,0.0,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0017734863007179968,1.774095568674081,-0.0010099081941294097,1.6806780177462353
2023-02-15,,,0.0,1.5081646561425037,0.0,1.442860681575241,0.0,1.2352590764949372,-0.025122237045187287,2.7776210328997646,0.0,1.4388646036770596,0.0,1.1947203952672638,0.0017943635604194957,1.5786543368848998,0.013762642683471184,1.9123819142825833,0.0,1.3761926614714206,0.0,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0009565230801296604,1.7723986053162886,0.0006766121962288312,1.681815184990976
2023-02-16,,,0.0,1.5081646561425037,0.0,1.442860681575241,0.0,1.2352590764949372,0.010557995741018733,2.806947143935284,0.0,1.4388646036770596,0.0,1.1947203952672638,0.0,1.5786543368848998,0.006220270201416078,1.9242774465177221,0.0,1.3761926614714206,0.0,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0016778265942434811,1.7753723828318881,0.001414410357963893,1.684193961808808
2023-02-17,,,0.0,1.5081646561425037,0.010963292987845485,1.4586791859679926,0.0,1.2352590764949372,-0.018762179354738173,2.7542826981815005,0.0,1.4388646036770596,0.004396125232668629,1.1999725357428819,0.004888358650464498,1.5863713654687042,0.004426185060612289,1.9327946546039718,-0.0023561015595708174,1.372950211795458,0.0,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.00035556810172819125,1.7760036486199124,0.0015191750697786189,1.6867525472882599
2023-02-21,,,0.0016457322567263073,1.5106466913655718,0.0,1.4586791859679926,0.0,1.2352590764949372,-0.015437167778923365,2.711764374059087,0.0,1.4388646036770596,0.0,1.1999725357428819,0.0,1.5863713654687042,0.0,1.9327946546039718,0.0,1.372950211795458,0.0,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.001379143552219706,1.7735542846391996,-0.0006455035489728563,1.6856637425327463
2023-02-22,,,0.0,1.5106466913655718,0.0,1.4586791859679926,0.0,1.2352590764949372,-0.0029112261210571394,2.703869814779174,0.0,1.4388646036770596,0.0,1.1999725357428819,-0.0007668488893918341,1.5851548583489314,0.0,1.9327946546039718,0.0,1.372950211795458,0.0,2.2696475478524363,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.00036780750104489736,1.7729019580697989,-0.0002973979792032938,1.6851624295421008
2023-02-23,,,0.0,1.5106466913655718,0.0,1.4586791859679926,0.0,1.2352590764949372,0.0,2.703869814779174,0.0,1.4388646036770596,0.0,1.1999725357428819,0.0,1.5851548583489314,0.0,1.9327946546039718,0.0,1.372950211795458,0.004032421456754507,2.2787997233236665,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0004032421456754507,1.7736168668594432,0.00027640650773038924,1.685628219404209
2023-02-24,,,0.0019386881334952893,1.5135753641800263,0.0011978978581858278,1.460426534640644,0.027775424336386627,1.269568921509957,0.0,2.703869814779174,-0.00803580419996301,1.4273021694516534,0.0,1.1999725357428819,0.007332109695367881,1.596777387654491,0.0,1.9327946546039718,0.0,1.372950211795458,0.0041091614743181655,2.288163679354435,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0034317477297790785,1.779703472515786,0.0026858532897043614,1.690155569502514
2023-02-27,,,0.0,1.5135753641800263,0.0,1.460426534640644,0.0,1.269568921509957,0.0,2.703869814779174,0.0,1.4273021694516534,0.0,1.1999725357428819,0.0,1.596777387654491,0.0,1.9327946546039718,-0.008306629402079014,1.3615456231985672,-0.010505067587730038,2.2641263652510273,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.001881169698980905,1.7763555482701183,-0.0015976715308313758,1.687455256066444
2023-02-28,,,0.0,1.5135753641800263,0.0,1.460426534640644,0.0,1.269568921509957,0.0,2.703869814779174,0.0,1.4273021694516534,0.0,1.1999725357428819,-0.004043634050820143,1.5903206042381919,0.0012725456538508807,1.9352542240414745,0.0,1.3615456231985672,0.0,2.2641263652510273,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0002771088396969262,1.775863304445248,-0.0005276705032821914,1.6865648357022092
2023-03-01,,,4.2918240448133055e-05,1.5136403241714427,0.0,1.460426534640644,0.0,1.269568921509957,0.0,2.703869814779174,0.0,1.4273021694516534,0.0,1.1999725357428819,0.0,1.5903206042381919,0.0,1.9352542240414745,0.01698416919882105,1.384670344434886,0.0,2.2641263652510273,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0017027087439269184,1.778887082421746,0.0018004590202336894,1.6896014265738581
2023-03-02,,,0.0,1.5136403241714427,0.0,1.460426534640644,0.0060876594979927205,1.2772976248133434,0.0,2.703869814779174,0.0031805054079381972,1.4318417117203563,0.0,1.1999725357428819,-0.004382491428550661,1.5833510378214706,0.0,1.9352542240414745,-0.010449497029409874,1.3702012357840017,-0.011206125512634524,2.2387542810255594,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.001676994906466414,1.7759038978453459,-0.002046296429341026,1.6861440012076505
2023-03-03,,,0.0036834404012472018,1.5192157280944525,0.0,1.460426534640644,0.020187753476318442,1.3030833943789621,0.0,2.703869814779174,0.0017136304853356688,1.4342953593277354,0.0017046301779792947,1.2020180451400555,0.002009253232281416,1.5865323910120497,0.00044509060282124207,1.9361155875106655,0.0018310607652927925,1.3727101575074014,0.006420126834156451,2.253127367460254,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0037994985975432507,1.782651442214581,0.002914531156958909,1.6910583204342897
2023-03-06,,,0.0,1.5192157280944525,0.0,1.460426534640644,0.0,1.3030833943789621,-0.010323002356700276,2.675957760308998,0.020394104557957992,1.4635465288528593,0.0,1.2020180451400555,0.0,1.5865323910120497,0.0,1.9361155875106655,0.0,1.3727101575074014,0.01914265427496657,2.2962582056930114,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0029213756476224283,1.7878592367260657,0.002418583588669917,1.6951482863355758
2023-03-07,,,0.0,1.5192157280944525,0.0,1.460426534640644,0.0,1.3030833943789621,-0.004318533427067388,2.6644015472716833,0.001796714656146007,1.4661761043512007,-0.000354534756214199,1.2015918879654568,0.0,1.5865323910120497,0.0,1.9361155875106655,0.0,1.3727101575074014,-0.0035668459049207867,2.2880678065153948,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0006443199432056366,1.7867072833641986,-0.0003769731386414936,1.6945092609656132
2023-03-08,,,0.0,1.5192157280944525,-0.0013694869730283415,1.4584264995263887,0.016958641497770325,1.3251819185059326,0.0,2.6644015472716833,0.0,1.4661761043512007,0.0,1.2015918879654568,0.0,1.5865323910120497,0.0,1.9361155875106655,0.0,1.3727101575074014,0.0,2.2880678065153948,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0015589154524741982,1.7894926089572833,0.0007523947807639969,1.6957842008895199
2023-03-09,,,0.0,1.5192157280944525,0.0,1.4584264995263887,0.0,1.3251819185059326,0.0,2.6644015472716833,0.0,1.4661761043512007,0.0,1.2015918879654568,0.0,1.5865323910120497,0.0,1.9361155875106655,0.0,1.3727101575074014,0.011889739445601052,2.3152723365687304,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0011889739445601053,1.7916202690433165,0.0008149945121628978,1.6971662557070575
2023-03-10,,,0.0,1.5192157280944525,0.0032046804634137485,1.4631002904367458,0.015889915087984614,1.3462389466671243,0.002330632000614687,2.670611286780242,0.012381199504033095,1.4843291232072189,0.0002205932638511671,1.2018569510418402,0.0,1.5865323910120497,0.002415390647688279,1.9407920629935822,0.0,1.3727101575074014,-0.019210192247520297,2.2707955098778796,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.0017232218720065293,1.794707628277262,0.001286517933944925,1.6993496905319108
2023-03-13,,,0.0,1.5192157280944525,0.0,1.4631002904367458,0.0,1.3462389466671243,0.0,2.670611286780242,-0.015320743916813437,1.4615880968222927,0.0,1.2018569510418402,0.0,1.5865323910120497,0.0,1.9407920629935822,0.0,1.3727101575074014,0.0,2.2707955098778796,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,-0.0015320743916813436,1.7919580026794233,-0.0012727945115939359,1.697186767572523
2023-03-14,,,0.02177610079239913,1.5522983229148353,0.0,1.4631002904367458,0.0,1.3462389466671243,0.007496392971354774,2.690631238459682,0.005968687747336344,1.4703118597874487,0.006216391198883288,1.2093281640146134,0.0,1.5865323910120497,0.0,1.9407920629935822,0.0,1.3727101575074014,0.0,2.2707955098778796,20,0.0,0.1419203234443848,0.08889676543728182,0.05154526930058871,0.056944798148175595,0.0830765476209764,0.10105307130623777,0.1716358948897766,0.13073184850670266,0.10564944500153602,0.06854603634433959,0.004145757270997353,1.7993870255983533,0.004641395247372556,1.7050640821694376
