,MSTR_IBIT_return,MSTR_IBIT_cum_return,AMAT_LRCX_return,AMAT_LRCX_cum_return,NVDA_AMD_return,NVDA_AMD_cum_return,LCID_RIVN_return,LCID_RIVN_cum_return,ENPH_SEDG_return,ENPH_SEDG_cum_return,NTES_BILI_return,NTES_BILI_cum_return,SLB_HAL_return,SLB_HAL_cum_return,LOW_HD_return,LOW_HD_cum_return,MAR_HLT_return,MAR_HLT_cum_return,BKNG_EXPE_return,BKNG_EXPE_cum_return,S_CRWD_return,S_CRWD_cum_return,active_pairs,MSTR_IBIT_weight,AMAT_LRCX_weight,NVDA_AMD_weight,LCID_RIVN_weight,ENPH_SEDG_weight,NTES_BILI_weight,SLB_HAL_weight,LOW_HD_weight,MAR_HLT_weight,BKNG_EXPE_weight,S_CRWD_weight,equal_weighted_return,equal_weighted_cum_return,inv_vol_weighted_return,inv_vol_weighted_cum_return
2020-08-21,,,0.002271495663706089,1.4961235040892893,0.001296248223508083,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.005068740899745081,0.8616822416470623,-0.006110708387899879,1.074428378255317,0.0,1.2368149289104322,0.0012905165053200074,1.007652867824236,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.00047703661304742263,1.187922632243666,9.631565004692354e-06,1.1770826931123564
2020-08-24,,,0.0,1.4961235040892893,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.0,0.8616822416470623,-0.0060673474956480875,1.0679094479252564,0.007534790621475095,1.246134070437287,-0.0029107445466597347,1.0047198477342907,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0001804126776040909,1.1877083159407964,-0.00041960203230044133,1.1765887868221407
2020-08-25,,,-0.0007676317727605669,1.4949750321515765,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.005644935030667246,0.8665463819182397,-0.0025976746910452413,1.065135366580053,-0.0046732507285964925,1.240310573484687,0.0,1.0047198477342907,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.00029920277021688185,1.1873529503224574,-0.0006752093282092729,1.175794343097812
2020-08-26,,,0.0,1.4949750321515765,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.0,0.8665463819182397,0.0,1.065135366580053,0.0,1.240310573484687,0.0,1.0047198477342907,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0,1.1873529503224574,0.0,1.175794343097812
2020-08-27,,,0.0,1.4949750321515765,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.0,0.8665463819182397,0.0,1.065135366580053,0.0,1.240310573484687,0.004342203032122979,1.0090825453035566,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0005427753790153724,1.1879974162700937,0.0005290353789104413,1.1764163799036336
2020-08-28,,,0.0012613982154413067,1.4968607909892617,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.002969246329439069,0.8691193715820392,0.0037615516560673464,1.0691419282821482,0.0008335014437351315,1.2413443741383665,0.0018496468937618474,1.0109489916990266,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0013344180673055875,1.189582701486277,0.0016294454245492276,1.1783332861912321
2020-08-31,,,0.0,1.4968607909892617,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.013197817192308128,0.8805898501664727,0.0,1.0691419282821482,0.0,1.2413443741383665,0.0,1.0109489916990266,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.001649727149038516,1.1915451883649455,0.0015380080992741499,1.1801455723290386
2020-09-01,,,0.003994972075679566,1.5028407080504433,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.0,0.8805898501664727,0.0,1.0691419282821482,0.0,1.2413443741383665,0.0,1.0109489916990266,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0004993715094599458,1.192140212084249,0.0005950375714898574,1.1808478032844016
2020-09-02,,,0.0,1.5028407080504433,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.0,0.8805898501664727,-0.004825734335999119,1.0639825333687807,0.009204221180584199,1.25276998231921,0.0,1.0109489916990266,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.000547310855573135,1.192792683363688,0.00043247016315835164,1.1813584847265532
2020-09-03,,,0.0,1.5028407080504433,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,0.0,0.8805898501664727,0.0,1.0639825333687807,0.007744421288954764,1.2624719608404464,0.01272941642680184,1.0238177824006192,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0025592297144695756,1.1958453138421543,0.0027184532575606313,1.184569952547705
2020-09-04,,,0.0008700290134567345,1.504148223069051,0.0,1.3816409036048787,,,0.0,1.3969109093812475,0.0,1.1065312203272848,-0.008726224016535365,0.8729056258672329,0.00038830570632154664,1.0643956838579143,0.0025771992129686324,1.2657256025843193,0.009084494457721484,1.0331186493705544,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0005242255467416291,1.1964722065056217,0.0006848917445354464,1.1853812547290297
2020-09-08,,,0.0009746953486374499,1.5056143093457377,0.0,1.3816409036048787,,,0.006306611489987627,1.4057206837728404,0.0,1.1065312203272848,-0.010521476577317255,0.8637213697704623,-0.011577411225070451,1.052072737319701,0.014890322951449523,1.2845726655747178,-0.004878877294798243,1.028078190249308,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0006007669133889187,1.1957534055911636,-0.0013078745803072553,1.1838309247179968
2020-09-09,,,0.0,1.5056143093457377,0.0,1.3816409036048787,,,0.0,1.4057206837728404,0.012851412284277742,1.1207517092451358,0.0014772166539490988,0.8649972733622591,0.004274919059180617,1.0565702631161134,0.00018247601103269298,1.2848070692706135,0.0,1.028078190249308,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0023482530010550187,1.1985613371143649,0.002277022282893333,1.186526534112758
2020-09-10,,,0.0,1.5056143093457377,0.0,1.3816409036048787,,,0.0,1.4057206837728404,0.0,1.1207517092451358,0.0,0.8649972733622591,0.0,1.0565702631161134,0.0,1.2848070692706135,0.0,1.028078190249308,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0,1.1985613371143649,0.0,1.186526534112758
2020-09-11,,,0.0011677396734375424,1.507372474907656,0.0,1.3816409036048787,,,0.004250408458182532,1.4116955708569905,0.00113706159683358,1.122026072973304,0.0,0.8649972733622591,-0.003072312511763718,1.053324149077184,0.0031741775097611303,1.2888852749742743,0.0018381580960652908,1.029967960498103,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0010619041028145447,1.1998340943157215,0.000656373757737921,1.1873053389926094
2020-09-14,,,0.0,1.507372474907656,0.0,1.3816409036048787,,,0.0,1.4116955708569905,0.0,1.122026072973304,0.0,0.8649972733622591,0.0,1.053324149077184,0.006692553457636967,1.2975112085778007,0.0,1.029967960498103,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0008365691822046209,1.2008378385427843,0.0010089752758577154,1.188503300724547
2020-09-15,,,0.0,1.507372474907656,0.0021883289633838968,1.3846643884112333,,,0.0,1.4116955708569905,0.0,1.122026072973304,0.0,0.8649972733622591,0.0,1.053324149077184,0.0,1.2975112085778007,0.0,1.029967960498103,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0002735411204229871,1.2011663170705855,0.00022433957984053043,1.1887699290556704
2020-09-16,,,0.0,1.507372474907656,0.0,1.3846643884112333,,,0.002772342946174145,1.4156092751150011,0.0,1.122026072973304,0.0,0.8649972733622591,0.0,1.053324149077184,0.0,1.2975112085778007,0.0,1.029967960498103,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0003465428682717681,1.2015825726913747,0.00018205736952545644,1.1889863533819252
2020-09-17,,,0.0,1.507372474907656,0.0,1.3846643884112333,,,0.0,1.4156092751150011,0.0,1.122026072973304,-0.005294566131027259,0.8604174880952843,0.0,1.053324149077184,0.0,1.2975112085778007,0.0,1.029967960498103,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0006618207663784074,1.200787340392249,-0.0006170024537397311,1.1882527458844254
2020-09-18,,,0.0,1.507372474907656,0.0020491069926843004,1.3875017138920476,,,0.004834790335379491,1.422453449157001,0.0,1.122026072973304,0.0014735212545488833,0.8616853315517783,-0.001502409742508531,1.051741624613591,0.001143506316469064,1.2989949208404987,0.0,1.029967960498103,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0009998143945716509,1.2019879048599929,0.000574301743779351,1.1889351615084374
2020-09-21,,,0.0,1.507372474907656,0.0,1.3875017138920476,,,-0.00924731866515648,1.409299568826295,0.0,1.122026072973304,0.0,0.8616853315517783,0.0,1.051741624613591,-0.01110808463618227,1.2845655753178316,0.0,1.029967960498103,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0025444254126673438,1.1989295362891483,-0.0022819280988207445,1.1862220969557153
2020-09-22,,,0.0,1.507372474907656,0.0,1.3875017138920476,,,0.0,1.409299568826295,-0.004183535805236792,1.117332036722611,0.0,0.8616853315517783,-0.004121457196883713,1.0474069165255653,0.01535200902305861,1.3042862376208213,-0.00742115895833435,1.022324404541255,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-4.676786717453061e-05,1.1988734649118435,0.0001937515878644658,1.1864519293705604
2020-09-23,,,0.0,1.507372474907656,0.0,1.3875017138920476,,,0.04755505542439677,1.4763188879314082,0.0,1.117332036722611,0.0,0.8616853315517783,0.0,1.0474069165255653,0.006839376001818595,1.3132067416139075,0.0,1.022324404541255,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.00679930392827692,1.2070249699713256,0.0041540098355417636,1.1913804623545632
2020-09-24,,,0.0,1.507372474907656,0.0,1.3875017138920476,,,-0.023000652424460637,1.4423625903224317,0.0,1.117332036722611,0.0,0.8616853315517783,-0.0016131469195384803,1.0457172952846687,0.0,1.3132067416139075,0.0,1.022324404541255,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0030767249179998895,1.2033112861695667,-0.0018297261003663802,1.1892005624271265
2020-09-25,,,0.000755494600562651,1.5085112866734853,0.0,1.3875017138920476,,,0.026896263142128528,1.481156754098106,0.001121318635293358,1.1185849219571984,0.0,0.8616853315517783,0.0012028196518987845,1.0469751045977675,0.00367761738167806,1.3180362135526038,0.0008305518677455372,1.0231734979848885,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.004310508159913365,1.2084981692875163,0.002879918037804274,1.1926253625774275
2020-09-28,,,0.0,1.5085112866734853,0.0,1.3875017138920476,,,0.0,1.481156754098106,0.0,1.1185849219571984,0.004468212239996626,0.8655355244972435,0.0,1.0469751045977675,-0.007231956807890825,1.3085042325849554,0.0,1.0231734979848885,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.00034546807098677487,1.2080806717561814,-0.000569592928357079,1.191946051604724
2020-09-29,,,0.0,1.5085112866734853,0.0,1.3875017138920476,,,-0.017239177025609828,1.455622830611531,0.0,1.1185849219571984,0.0,0.8655355244972435,0.0,1.0469751045977675,0.0,1.3085042325849554,-0.0029953191807525845,1.0201087667811366,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0025293120257953014,1.2050250587849776,-0.0014970187145652994,1.1901616860587194
2020-09-30,,,0.011968191480778484,1.5265654386033092,0.0,1.3875017138920476,,,-0.00494965963653515,1.448417993040834,0.0,1.1185849219571984,0.0,0.8655355244972435,0.0,1.0469751045977675,0.0,1.3085042325849554,0.0,1.0201087667811366,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0008773164805304168,1.2060822471285018,0.001457581741940032,1.1918964440022752
2020-10-01,,,0.00034779120274769197,1.527096364633274,0.0,1.3875017138920476,,,0.0,1.448417993040834,0.0,1.1185849219571984,0.0,0.8655355244972435,0.0,1.0469751045977675,0.0,1.3085042325849554,-0.01335738693965053,1.0064827792627113,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0016261994671128547,1.204120916820927,-0.0015756043666153652,1.1900184867605519
2020-10-02,,,0.003051200294866052,1.5317558415113322,0.000257430448294794,1.3878588990802645,,,0.01105170399847786,1.4644254799659908,0.0,1.1185849219571984,-0.015843684577919785,0.8518222526561248,0.0,1.0469751045977675,0.0016171962167137472,1.3106203406794457,0.013961352286309455,1.0205346399141018,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0017618998333427654,1.2062424572635984,0.0013050694813368454,1.1915715435698497
2020-10-05,,,0.0,1.5317558415113322,0.0,1.3878588990802645,,,0.0,1.4644254799659908,-0.01810743652204856,1.0983302164883377,0.011848912823355411,0.8619154202688414,0.0007329607212045609,1.0477424962255166,0.0,1.3106203406794457,-0.0019039800550095158,1.018591562314259,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0009286928790622631,1.2051222284831151,-0.00044085541543208097,1.1910462328019922
2020-10-06,,,0.0,1.5317558415113322,0.0,1.3878588990802645,,,0.0,1.4644254799659908,-0.03162591379218942,1.0635945197463208,-0.010407159538502454,0.8529453289814082,0.0,1.0477424962255166,0.0,1.3106203406794457,0.0,1.018591562314259,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.005254134166336483,1.1987903546078305,-0.004242700917279776,1.1859929798575606
2020-10-07,,,0.0,1.5317558415113322,0.0,1.3878588990802645,,,0.0,1.4644254799659908,0.0,1.0635945197463208,0.006994146271923846,0.8589109533742584,0.0,1.0477424962255166,0.0,1.3106203406794457,0.0,1.018591562314259,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0008742682839904807,1.1998384189940177,0.0008150630863410001,1.1869596389561021
2020-10-08,,,0.0,1.5317558415113322,0.0,1.3878588990802645,,,0.02148095137724819,1.4958827324967436,0.0,1.0635945197463208,0.0,0.8589109533742584,0.0,1.0477424962255166,0.0,1.3106203406794457,0.0016886104480409742,1.020311566668669,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.002896195228161145,1.2033133852976725,0.001616368593721227,1.1888782032385254
2020-10-09,,,0.0,1.5317558415113322,0.0,1.3878588990802645,,,0.024946252113025626,1.5331994002731293,0.0012127453526870444,1.0648843890572866,0.0077237953643851855,0.8655450058143501,0.0008014067762555654,1.0485821641617628,0.0,1.3106203406794457,0.0014582352181502912,1.0217994209286714,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0045178043530629645,1.2087497197478692,0.0029907670026143693,1.1924338609388987
2020-10-12,,,0.0,1.5317558415113322,-0.011708555261141654,1.371609076465716,,,-0.010555898661427773,1.5170151027760843,0.0,1.0648843890572866,0.0,0.8655450058143501,0.0,1.0485821641617628,0.0,1.3106203406794457,-0.004108047356865178,1.0176018205182789,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.003296562659929326,1.2047650005565484,-0.0023940224022919077,1.1895791475625594
2020-10-13,,,0.0,1.5317558415113322,0.0,1.371609076465716,,,0.0,1.5170151027760843,0.0,1.0648843890572866,0.0,0.8655450058143501,0.0007764883057297329,1.049396375949831,-0.005792641468645568,1.3030283869443755,0.0,1.0176018205182789,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0006270191453644794,1.2040095898355345,-0.0007196120086265948,1.1887231121227617
2020-10-14,,,0.0,1.5317558415113322,0.0,1.371609076465716,,,0.0,1.5170151027760843,0.0,1.0648843890572866,0.0,0.8655450058143501,0.0,1.049396375949831,0.0,1.3030283869443755,0.0,1.0176018205182789,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0,1.2040095898355345,0.0,1.1887231121227617
2020-10-15,,,0.0,1.5317558415113322,0.0,1.371609076465716,,,0.0,1.5170151027760843,0.0,1.0648843890572866,0.0,0.8655450058143501,0.0,1.049396375949831,0.0,1.3030283869443755,0.0,1.0176018205182789,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0,1.2040095898355345,0.0,1.1887231121227617
2020-10-16,,,0.0,1.5317558415113322,0.0025127181767284493,1.375055543523517,,,0.005553022866375319,1.5254391223304367,0.0,1.0648843890572866,0.0,0.8655450058143501,-0.004090486227430325,1.0451038345268928,0.0012951726960271938,1.3047160337332944,0.0007198866293737041,1.0183343784628962,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0007487892676342927,1.2049111392945322,9.558892262104015e-05,1.1888367408843443
2020-10-19,,,0.00760578894199236,1.543406053152531,0.0,1.375055543523517,,,0.0,1.5254391223304367,0.0,1.0648843890572866,0.007081014519784544,0.8716739425680485,0.0,1.0451038345268928,0.0,1.3047160337332944,-0.015992064488814087,1.002049109411341,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.00016315762837964794,1.2047145488506368,9.638312470735448e-06,1.1888481992643298
2020-10-20,,,0.0,1.543406053152531,0.0,1.375055543523517,,,0.0,1.5254391223304367,0.0,1.0648843890572866,0.0,0.8716739425680485,0.0,1.0451038345268928,-0.002099938285391758,1.3019762105824932,0.0031459936779612042,1.0052015495745559,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0001307569240711808,1.2048720736194283,6.670581345619267e-05,1.1889275023505377
2020-10-21,,,0.0,1.543406053152531,0.0,1.375055543523517,,,0.0,1.5254391223304367,0.0,1.0648843890572866,0.0,0.8716739425680485,0.0,1.0451038345268928,0.0,1.3019762105824932,0.0,1.0052015495745559,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0,1.2048720736194283,0.0,1.1889275023505377
2020-10-22,,,0.0,1.543406053152531,0.0,1.375055543523517,,,0.010774955676860177,1.5418756612612956,0.0,1.0648843890572866,-0.004596854778656423,0.8676669840397243,-0.0035921886216062106,1.0413496244241083,0.0,1.3019762105824932,0.010716559826142592,1.0159738521179027,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0016628090128425169,1.206875545762765,0.0007665386404824457,1.1898388612218216
2020-10-23,,,0.004070273169521372,1.5496881374003548,0.0,1.375055543523517,,,0.005082192344206597,1.5497117699426763,0.0,1.0648843890572866,0.005852404825531118,0.8727449224840724,0.0008730710821735679,1.0422587966676253,0.0010832818012835445,1.3033866177171214,0.001861335939836124,1.0178649207627835,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0023528198953190406,1.2097151065580096,0.0021849090551618695,1.1924385509238886
2020-10-26,,,0.0,1.5496881374003548,0.0,1.375055543523517,,,0.0,1.5497117699426763,0.0,1.0648843890572866,0.0,0.8727449224840724,0.0,1.0422587966676253,0.0,1.3033866177171214,0.0,1.0178649207627835,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0,1.2097151065580096,0.0,1.1924385509238886
2020-10-27,,,0.0,1.5496881374003548,0.04717300937245185,1.4399210515657936,,,0.005763499272084884,1.5586435326006824,0.0,1.0648843890572866,-0.008326303874013152,0.865478183054968,0.0,1.0422587966676253,0.0,1.3033866177171214,0.0,1.0178649207627835,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.005576275596315448,1.2164608113852031,0.004244184409897477,1.1974994800314804
2020-10-28,,,0.0,1.5496881374003548,0.023123364246414983,1.4732168705272304,,,0.0,1.5586435326006824,0.0,1.0648843890572866,0.0,0.865478183054968,0.006150788377356529,1.0486695099603662,0.0,1.3033866177171214,0.0,1.0178649207627835,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.003659269077971439,1.2209121688168691,0.0035879604791626447,1.2017960608396512
2020-10-29,,,0.0,1.5496881374003548,0.00576647689801606,1.4817121415768932,,,0.018621021221469233,1.5876670668979456,0.0,1.0648843890572866,-0.0018251176432702697,0.8638985835532089,0.0,1.0486695099603662,-0.0013342342434110623,1.3016475946593595,-0.009755133533876154,1.0079355125412943,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0014341265873659757,1.2226631114190083,0.0002116206979973455,1.2020503857608966
2020-10-30,,,0.0,1.5496881374003548,0.008758677208599835,1.4946899799410285,,,0.01884409645826625,1.6175852182501833,0.0,1.0648843890572866,0.004230261909098015,0.8675531008245377,0.0012963100708716154,1.050028910807144,0.0014675122233157416,1.3035577784149714,0.001581132179919606,1.009529191815457,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.004522248756258883,1.2281922981539464,0.003298820030580322,1.2060157336512114
2020-11-02,,,0.005246068542631668,1.5578179075888603,0.0,1.4946899799410285,,,0.0,1.6175852182501833,0.0,1.0648843890572866,0.0,0.8675531008245377,0.0,1.050028910807144,-0.0017356361077509733,1.301295276466215,0.0,1.009529191815457,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.00043880405436008685,1.2287312339139103,0.0005197181224681387,1.2066425218839716
2020-11-03,,,0.0,1.5578179075888603,0.0,1.4946899799410285,,,0.0,1.6175852182501833,0.009625715712276092,1.0751346634527927,0.0,0.8675531008245377,0.0,1.050028910807144,0.0,1.301295276466215,0.0,1.009529191815457,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,0.0012032144640345115,1.2302096611069666,0.0009221860743235419,1.2077552708143398
2020-11-04,,,0.020913919979341437,1.5903979866505586,0.0,1.4946899799410285,,,-0.012216659983542048,1.597823729644417,-0.023622797786527188,1.0497369747047613,0.0,0.8675531008245377,0.0,1.050028910807144,0.0,1.301295276466215,0.0,1.009529191815457,,,16,0.0,0.1489466159506605,0.10251638743273112,0.0,0.06566913728213064,0.09580441620018322,0.11653503582172076,0.19793181566949478,0.15076088405485347,0.12183570758822548,0.0,-0.0018656922238409748,1.2279144685085455,4.963173464426216e-05,1.2078152138034561
